RecSN,dtf,Hex,GPS Names,rkm,Genrkm,Rel_group,FishID,Lat,Lon,Weight,Length,Surgeon,ID,site.code,array.code,combo,counter,first_or_last
156008,2019-03-22T13:59:01Z,C5B6,SJ_BlwWGrayson_2_J,210.7,210.7,2019UP,NA,37.57,-121.15,6.1,85,GS,657250,A6,A6,C5B6A6,1,TRUE
2017-6030,2019-03-22T14:08:12Z,C5B6,SJ_BlwWGrayson_1_J,210.7,210.7,2019UP,NA,37.57,-121.15,6.1,85,GS,657857,A6,A6,C5B6A6,73,FALSE
2015-6001,2019-03-23T03:08:21Z,C5B6,SJ_Durhamferry_1_J,181.8,181.8,2019UP,NA,37.69,-121.27,6.1,85,GS,692199,A8,A8,C5B6A8,1,TRUE
2015-6001,2019-03-23T03:12:08Z,C5B6,SJ_Durhamferry_1_J,181.8,181.8,2019UP,NA,37.69,-121.27,6.1,85,GS,692396,A8,A8,C5B6A8,31,FALSE
2015-6013,2019-03-23T06:13:38Z,C5B6,SJ_BCA_2_J,171.74,171.74,2019UP,NA,37.73,-121.29,6.1,85,GS,701722,A9,A9,C5B6A9,1,TRUE
2017-6016,2019-03-23T06:15:44Z,C5B6,SJ_BCA_1_J,171.7,171.7,2019UP,NA,37.73,-121.29,6.1,85,GS,701831,A9,A9,C5B6A9,6,FALSE
2017-6024,2019-03-23T08:52:48Z,C5B6,SJ_Moss_1_J,163.12,163.12,2019UP,NA,37.79,-121.3,6.1,85,GS,708337,A10,A10,C5B6A10,1,TRUE
2017-6024,2019-03-23T08:53:54Z,C5B6,SJ_Moss_1_J,163.12,163.12,2019UP,NA,37.79,-121.3,6.1,85,GS,708378,A10,A10,C5B6A10,4,FALSE
sm18-7023,2019-03-23T09:53:11Z,C5B6,HOR_SM1,159.42,159.42,2019UP,NA,37.8,-121.32,6.1,85,GS,711121,A11,A11,C5B6A11,1,TRUE
sm18-7020,2019-03-23T09:58:39Z,C5B6,HOR_SM4,159.42,159.42,2019UP,NA,37.8,-121.32,6.1,85,GS,711448,A11,A11,C5B6A11,36,FALSE
2017-6012,2019-03-23T10:24:48Z,C5B6,OR_HOR_4_J,158.12,158.12,2019UP,NA,37.89,-121.33,6.1,85,GS,712578,B1b,B1,C5B6B1b,1,TRUE
2017-6012,2019-03-23T10:25:29Z,C5B6,OR_HOR_4_J,158.12,158.12,2019UP,NA,37.89,-121.33,6.1,85,GS,712615,B1b,B1,C5B6B1b,6,FALSE
13051,2019-03-26T10:57:46Z,C5B6,Chipps1.2,71.72,71.72,2019UP,NA,38.04,-121.9,6.1,85,GS,3611010,A17a,A17,C5B6A17a,1,TRUE
13051,2019-03-26T10:59:42Z,C5B6,Chipps1.2,71.72,71.72,2019UP,NA,38.04,-121.9,6.1,85,GS,3611019,A17a,A17,C5B6A17a,10,FALSE
Upstream_Release,2019-02-28T16:58:00Z,C5BA,Upstream_Release,270.93,270.93,2019UP,NA,37.30895,-120.92954,5.82,83,NA,NA,REL,REL,C5BAREL,1,FALSE
156014,2019-02-28T18:24:09Z,C5BA,SJ_Blw_Release_2_J,270.57,270.57,2019UP,NA,37.31,-120.93,5.82,83,CH,4493,A1,A1,C5BAA1,1,TRUE
2017-6031,2019-03-01T06:13:59Z,C5BA,SJ_Blw_Release_1_J,270.52,270.52,2019UP,NA,37.31,-120.93,5.82,83,CH,22637,A1,A1,C5BAA1,972,FALSE
2017-6015,2019-03-08T13:50:08Z,C5BA,SJ_Hills_1_J,257.23,257.23,2019UP,NA,37.34,-120.97,5.82,83,CH,81206,A4,A4,C5BAA4,1,TRUE
2015-6011,2019-03-10T21:42:11Z,C5BA,SJ_Hills_2_J,257.06,257.06,2019UP,NA,37.21,-120.58,5.82,83,CH,104815,A4,A4,C5BAA4,51,FALSE
2017-6005,2019-03-15T23:59:16Z,C5BA,SJ_BlwCrowsLanding_1_J,240.1,240.1,2019UP,NA,37.43,-121.01,5.82,83,CH,249108,A5,A5,C5BAA5,1,TRUE
18031,2019-03-16T00:10:23Z,C5BA,SJ_BlwCrowsLanding_2_J,239.9,239.9,2019UP,NA,37.43,-121.01,5.82,83,CH,249571,A5,A5,C5BAA5,68,FALSE
156008,2019-03-16T19:23:14Z,C5BA,SJ_BlwWGrayson_2_J,210.7,210.7,2019UP,NA,37.57,-121.15,5.82,83,CH,294821,A6,A6,C5BAA6,1,TRUE
156008,2019-03-16T19:28:56Z,C5BA,SJ_BlwWGrayson_2_J,210.7,210.7,2019UP,NA,37.57,-121.15,5.82,83,CH,295186,A6,A6,C5BAA6,38,FALSE
2015-6001,2019-03-17T05:23:34Z,C5BA,SJ_Durhamferry_1_J,181.8,181.8,2019UP,NA,37.69,-121.27,5.82,83,CH,319555,A8,A8,C5BAA8,1,TRUE
2017-6036,2019-03-17T05:26:33Z,C5BA,SJ_Durhamferry_2_J,181.8,181.8,2019UP,NA,37.69,121.27,5.82,83,CH,319640,A8,A8,C5BAA8,17,FALSE
am18-6006,2019-03-17T13:09:46Z,C5BA,HOR_AM2,159.42,159.42,2019UP,NA,37.8,-121.32,5.82,83,CH,348967,A11,A11,C5BAA11,1,TRUE
sm18-7017,2019-03-17T13:20:55Z,C5BA,HOR_SM7,159.42,159.42,2019UP,NA,37.8,-121.32,5.82,83,CH,349846,A11,A11,C5BAA11,119,FALSE
2017-6007,2019-03-17T13:42:05Z,C5BA,SJ_HOR_1_J,158.45,158.45,2019UP,NA,37.81,-121.31,5.82,83,CH,351232,A12,A12,C5BAA12,1,TRUE
2015-6004,2019-03-17T13:46:21Z,C5BA,SJ_HOR_2_J,158.45,158.45,2019UP,NA,37.81,-121.31,5.82,83,CH,351508,A12,A12,C5BAA12,25,FALSE
2017-6002,2019-03-17T20:05:51Z,C5BA,SJ_Howard_1_J,148.16,148.16,2019UP,NA,37.87,-121.33,5.82,83,CH,371495,A13,A13,C5BAA13,1,TRUE
2017-6002,2019-03-17T20:10:58Z,C5BA,SJ_Howard_1_J,148.16,148.16,2019UP,NA,37.87,-121.33,5.82,83,CH,371735,A13,A13,C5BAA13,38,FALSE
2017-6039,2019-03-17T22:32:43Z,C5BA,SJ_SJG_1_J,140.33,140.33,2019UP,NA,37.93,-121.33,5.82,83,CH,378284,A14,A14,C5BAA14,1,TRUE
2017-6035,2019-03-17T22:38:26Z,C5BA,SJ_SJG_4_J,140.23,140.23,2019UP,NA,37.93,-121.33,5.82,83,CH,378606,A14,A14,C5BAA14,14,FALSE
2017-6037,2019-03-19T23:31:16Z,C5BA,SJ_MAC_3_J,122.34,122.34,2019UP,NA,38.02,-121.46,5.82,83,CH,536342,A15,A15,C5BAA15,1,TRUE
2017-6037,2019-03-21T20:22:29Z,C5BA,SJ_MAC_3_J,122.34,122.34,2019UP,NA,38.02,-121.46,5.82,83,CH,618352,A15,A15,C5BAA15,1366,FALSE
Upstream_Release,2019-02-28T16:58:00Z,C5D5,Upstream_Release,270.93,270.93,2019UP,NA,37.30895,-120.92954,4.7,78,NA,NA,REL,REL,C5D5REL,1,FALSE
156014,2019-02-28T18:13:38Z,C5D5,SJ_Blw_Release_2_J,270.57,270.57,2019UP,NA,37.31,-120.93,4.7,78,GS,381,A1,A1,C5D5A1,1,TRUE
2017-6031,2019-02-28T18:16:46Z,C5D5,SJ_Blw_Release_1_J,270.52,270.52,2019UP,NA,37.31,-120.93,4.7,78,GS,1412,A1,A1,C5D5A1,24,FALSE
2017-6032,2019-03-13T13:53:36Z,C5D5,SJ_Mud_SL_Conf_J,262.39,262.39,2019UP,NA,37.33,-120.95,4.7,78,GS,151975,A2,A2,C5D5A2,1,TRUE
2017-6032,2019-04-08T18:41:31Z,C5D5,SJ_Mud_SL_Conf_J,262.39,262.39,2019UP,NA,37.33,-120.95,4.7,78,GS,1665823,A2,A2,C5D5A2,99737,FALSE
2017-6013,2019-04-08T20:35:09Z,C5D5,SJ_Blw_Newman_1_J,259.39,259.39,2019UP,NA,37.33,-120.97,4.7,78,GS,1670072,A3,A3,C5D5A3,1,TRUE
2018-6013,2019-04-08T20:41:41Z,C5D5,SJ_Blw_Newman_2_J,259.34,259.34,2019UP,NA,37.33,-120.97,4.7,78,GS,1670198,A3,A3,C5D5A3,17,FALSE
2017-6015,2019-04-08T21:55:36Z,C5D5,SJ_Hills_1_J,257.23,257.23,2019UP,NA,37.34,-120.97,4.7,78,GS,1672178,A4,A4,C5D5A4,1,TRUE
2015-6011,2019-04-08T22:01:04Z,C5D5,SJ_Hills_2_J,257.06,257.06,2019UP,NA,37.21,-120.58,4.7,78,GS,1672290,A4,A4,C5D5A4,18,FALSE
2017-6005,2019-04-09T05:04:08Z,C5D5,SJ_BlwCrowsLanding_1_J,240.1,240.1,2019UP,NA,37.43,-121.01,4.7,78,GS,1682220,A5,A5,C5D5A5,1,TRUE
18031,2019-04-09T05:13:49Z,C5D5,SJ_BlwCrowsLanding_2_J,239.9,239.9,2019UP,NA,37.43,-121.01,4.7,78,GS,1682549,A5,A5,C5D5A5,61,FALSE
156008,2019-04-09T22:06:47Z,C5D5,SJ_BlwWGrayson_2_J,210.7,210.7,2019UP,NA,37.57,-121.15,4.7,78,GS,1715525,A6,A6,C5D5A6,1,TRUE
2017-6030,2019-04-09T22:09:28Z,C5D5,SJ_BlwWGrayson_1_J,210.7,210.7,2019UP,NA,37.57,-121.15,4.7,78,GS,1715594,A6,A6,C5D5A6,13,FALSE
2017-6020,2019-04-10T09:16:25Z,C5D5,SJ_Durhamferry_RelRec_J,183.55,183.55,2019UP,NA,37.68,-121.26,4.7,78,GS,1735077,A7,A7,C5D5A7,1,TRUE
2017-6020,2019-04-10T09:16:50Z,C5D5,SJ_Durhamferry_RelRec_J,183.55,183.55,2019UP,NA,37.68,-121.26,4.7,78,GS,1735090,A7,A7,C5D5A7,4,FALSE
2017-6036,2019-04-10T11:05:14Z,C5D5,SJ_Durhamferry_2_J,181.8,181.8,2019UP,NA,37.69,121.27,4.7,78,GS,1737816,A8,A8,C5D5A8,1,TRUE
2017-6036,2019-04-10T11:06:15Z,C5D5,SJ_Durhamferry_2_J,181.8,181.8,2019UP,NA,37.69,121.27,4.7,78,GS,1737851,A8,A8,C5D5A8,14,FALSE
2015-6013,2019-04-10T14:29:19Z,C5D5,SJ_BCA_2_J,171.74,171.74,2019UP,NA,37.73,-121.29,4.7,78,GS,1743532,A9,A9,C5D5A9,1,TRUE
2017-6016,2019-04-10T14:32:10Z,C5D5,SJ_BCA_1_J,171.7,171.7,2019UP,NA,37.73,-121.29,4.7,78,GS,1743640,A9,A9,C5D5A9,13,FALSE
am18-6006,2019-04-10T20:26:26Z,C5D5,HOR_AM2,159.42,159.42,2019UP,NA,37.8,-121.32,4.7,78,GS,1751466,A11,A11,C5D5A11,1,TRUE
sm18-7017,2019-04-10T20:35:21Z,C5D5,HOR_SM7,159.42,159.42,2019UP,NA,37.8,-121.32,4.7,78,GS,1751825,A11,A11,C5D5A11,83,FALSE
2017-6007,2019-04-10T20:48:33Z,C5D5,SJ_HOR_1_J,158.45,158.45,2019UP,NA,37.81,-121.31,4.7,78,GS,1752184,A12,A12,C5D5A12,1,TRUE
2015-6004,2019-04-10T20:51:39Z,C5D5,SJ_HOR_2_J,158.45,158.45,2019UP,NA,37.81,-121.31,4.7,78,GS,1752280,A12,A12,C5D5A12,20,FALSE
2017-6028,2019-04-11T00:33:36Z,C5D5,SJ_Howard_2_J,148.16,148.16,2019UP,NA,37.87,-121.33,4.7,78,GS,1759891,A13,A13,C5D5A13,1,TRUE
2017-6002,2019-04-11T00:37:53Z,C5D5,SJ_Howard_1_J,148.16,148.16,2019UP,NA,37.87,-121.33,4.7,78,GS,1760038,A13,A13,C5D5A13,28,FALSE
2017-6004,2019-04-11T03:21:45Z,C5D5,SJ_SJG_2_J,140.33,140.33,2019UP,NA,37.93,-121.33,4.7,78,GS,1765030,A14,A14,C5D5A14,1,TRUE
2017-6035,2019-04-11T03:33:52Z,C5D5,SJ_SJG_4_J,140.23,140.23,2019UP,NA,37.93,-121.33,4.7,78,GS,1765391,A14,A14,C5D5A14,89,FALSE
2017-6037,2019-04-12T17:56:54Z,C5D5,SJ_MAC_3_J,122.34,122.34,2019UP,NA,38.02,-121.46,4.7,78,GS,1834132,A15,A15,C5D5A15,1,TRUE
2017-6037,2019-04-14T12:43:59Z,C5D5,SJ_MAC_3_J,122.34,122.34,2019UP,NA,38.02,-121.46,4.7,78,GS,1918931,A15,A15,C5D5A15,1379,FALSE
2017-6029,2019-04-26T12:32:28Z,C5D5,SJ_JP_3_J,93.74,93.74,2019UP,NA,38.05,-121.68,4.7,78,GS,2467494,A16,A16,C5D5A16,1,TRUE
2018-6012,2019-04-26T12:46:27Z,C5D5,SJ_JP_5_J,93.04,93.04,2019UP,NA,38.05,-121.69,4.7,78,GS,2467924,A16,A16,C5D5A16,45,FALSE
13036,2019-04-27T07:20:28Z,C5D5,Chipps1.5,71.73,71.72,2019UP,NA,38.04,-121.91,4.7,78,GS,3621963,A17a,A17,C5D5A17a,1,TRUE
15025,2019-04-27T08:43:17Z,C5D5,Chipps1.1,71.72,71.72,2019UP,NA,38.04,-121.9,4.7,78,GS,3622250,A17a,A17,C5D5A17a,288,FALSE
13071,2019-04-27T08:55:23Z,C5D5,Chipps2.1,71.24,71.24,2019UP,NA,38.04,-121.91,4.7,78,GS,3622251,A17b,A17,C5D5A17b,1,TRUE
13071,2019-04-27T09:05:09Z,C5D5,Chipps2.1,71.24,71.24,2019UP,NA,38.04,-121.91,4.7,78,GS,3622315,A17b,A17,C5D5A17b,65,FALSE
Upstream_Release,2019-02-28T16:58:00Z,C5D6,Upstream_Release,270.93,270.93,2019UP,NA,37.30895,-120.92954,4.87,77,NA,NA,REL,REL,C5D6REL,1,FALSE
156014,2019-02-28T18:18:04Z,C5D6,SJ_Blw_Release_2_J,270.57,270.57,2019UP,NA,37.31,-120.93,4.87,77,CH,1854,A1,A1,C5D6A1,1,TRUE
2017-6031,2019-02-28T18:20:40Z,C5D6,SJ_Blw_Release_1_J,270.52,270.52,2019UP,NA,37.31,-120.93,4.87,77,CH,3114,A1,A1,C5D6A1,13,FALSE
2017-6013,2019-03-07T08:11:20Z,C5D6,SJ_Blw_Newman_1_J,259.39,259.39,2019UP,NA,37.33,-120.97,4.87,77,CH,73046,A3,A3,C5D6A3,1,TRUE
2018-6013,2019-04-01T00:22:06Z,C5D6,SJ_Blw_Newman_2_J,259.34,259.34,2019UP,NA,37.33,-120.97,4.87,77,CH,1184027,A3,A3,C5D6A3,16553,FALSE
20187021,2019-04-01T01:10:30Z,C5D6,SJ_Hills_RT_2_DS,257.6,257.6,2019UP,NA,37.35,-120.97,4.87,77,CH,1186004,A4,A4,C5D6A4,1,TRUE
2015-6011,2019-04-02T09:40:19Z,C5D6,SJ_Hills_2_J,257.06,257.06,2019UP,NA,37.21,-120.58,4.87,77,CH,1285174,A4,A4,C5D6A4,100,FALSE
Upstream_Release,2019-02-28T16:58:00Z,C5DA,Upstream_Release,270.93,270.93,2019UP,NA,37.30895,-120.92954,4.74,79,NA,NA,REL,REL,C5DAREL,1,FALSE
156014,2019-02-28T18:46:28Z,C5DA,SJ_Blw_Release_2_J,270.57,270.57,2019UP,NA,37.31,-120.93,4.74,79,CH,7326,A1,A1,C5DAA1,1,TRUE
2017-6031,2019-02-28T18:49:25Z,C5DA,SJ_Blw_Release_1_J,270.52,270.52,2019UP,NA,37.31,-120.93,4.74,79,CH,7478,A1,A1,C5DAA1,22,FALSE
2017-6013,2019-03-01T02:04:50Z,C5DA,SJ_Blw_Newman_1_J,259.39,259.39,2019UP,NA,37.33,-120.97,4.74,79,CH,17545,A3,A3,C5DAA3,1,TRUE
2018-6013,2019-03-01T02:45:16Z,C5DA,SJ_Blw_Newman_2_J,259.34,259.34,2019UP,NA,37.33,-120.97,4.74,79,CH,18540,A3,A3,C5DAA3,70,FALSE
Upstream_Release,2019-02-28T16:58:00Z,C62A,Upstream_Release,270.93,270.93,2019UP,NA,37.30895,-120.92954,5.7,84,NA,NA,REL,REL,C62AREL,1,FALSE
156014,2019-03-01T06:27:08Z,C62A,SJ_Blw_Release_2_J,270.57,270.57,2019UP,NA,37.31,-120.93,5.7,84,GS,23026,A1,A1,C62AA1,1,TRUE
156014,2019-03-01T06:30:36Z,C62A,SJ_Blw_Release_2_J,270.57,270.57,2019UP,NA,37.31,-120.93,5.7,84,GS,23134,A1,A1,C62AA1,19,FALSE
2017-6013,2019-03-01T14:19:37Z,C62A,SJ_Blw_Newman_1_J,259.39,259.39,2019UP,NA,37.33,-120.97,5.7,84,GS,31028,A3,A3,C62AA3,1,TRUE
2017-6013,2019-03-01T17:10:16Z,C62A,SJ_Blw_Newman_1_J,259.39,259.39,2019UP,NA,37.33,-120.97,5.7,84,GS,34182,A3,A3,C62AA3,355,FALSE
Upstream_Release,2019-02-28T16:58:00Z,C652,Upstream_Release,270.93,270.93,2019UP,NA,37.30895,-120.92954,5.9,85,NA,NA,REL,REL,C652REL,1,FALSE
156014,2019-02-28T18:11:33Z,C652,SJ_Blw_Release_2_J,270.57,270.57,2019UP,NA,37.31,-120.93,5.9,85,GS,113,A1,A1,C652A1,1,TRUE
156014,2019-02-28T18:15:20Z,C652,SJ_Blw_Release_2_J,270.57,270.57,2019UP,NA,37.31,-120.93,5.9,85,GS,907,A1,A1,C652A1,21,FALSE
2017-6013,2019-03-03T07:09:54Z,C652,SJ_Blw_Newman_1_J,259.39,259.39,2019UP,NA,37.33,-120.97,5.9,85,GS,49770,A3,A3,C652A3,1,TRUE
2018-6013,2019-03-03T15:20:01Z,C652,SJ_Blw_Newman_2_J,259.34,259.34,2019UP,NA,37.33,-120.97,5.9,85,GS,55052,A3,A3,C652A3,1583,FALSE
20187021,2019-03-26T09:10:37Z,C652,SJ_Hills_RT_2_DS,257.6,257.6,2019UP,NA,37.35,-120.97,5.9,85,GS,872771,A4,A4,C652A4,1,TRUE
2015-6011,2019-03-26T09:23:09Z,C652,SJ_Hills_2_J,257.06,257.06,2019UP,NA,37.21,-120.58,5.9,85,GS,873420,A4,A4,C652A4,16,FALSE
2017-6005,2019-03-26T15:29:15Z,C652,SJ_BlwCrowsLanding_1_J,240.1,240.1,2019UP,NA,37.43,-121.01,5.9,85,GS,893708,A5,A5,C652A5,1,TRUE
18031,2019-03-26T15:40:45Z,C652,SJ_BlwCrowsLanding_2_J,239.9,239.9,2019UP,NA,37.43,-121.01,5.9,85,GS,894397,A5,A5,C652A5,86,FALSE
2017-6030,2019-03-27T08:29:36Z,C652,SJ_BlwWGrayson_1_J,210.7,210.7,2019UP,NA,37.57,-121.15,5.9,85,GS,934461,A6,A6,C652A6,1,TRUE
2017-6030,2019-03-27T08:33:13Z,C652,SJ_BlwWGrayson_1_J,210.7,210.7,2019UP,NA,37.57,-121.15,5.9,85,GS,934656,A6,A6,C652A6,18,FALSE
2015-6001,2019-03-27T18:38:55Z,C652,SJ_Durhamferry_1_J,181.8,181.8,2019UP,NA,37.69,-121.27,5.9,85,GS,966114,A8,A8,C652A8,1,TRUE
2015-6001,2019-03-27T18:41:36Z,C652,SJ_Durhamferry_1_J,181.8,181.8,2019UP,NA,37.69,-121.27,5.9,85,GS,966257,A8,A8,C652A8,10,FALSE
2017-6016,2019-03-27T21:38:48Z,C652,SJ_BCA_1_J,171.7,171.7,2019UP,NA,37.73,-121.29,5.9,85,GS,973282,A9,A9,C652A9,1,TRUE
2017-6016,2019-03-27T21:39:24Z,C652,SJ_BCA_1_J,171.7,171.7,2019UP,NA,37.73,-121.29,5.9,85,GS,973319,A9,A9,C652A9,3,FALSE
2017-6024,2019-03-28T00:23:40Z,C652,SJ_Moss_1_J,163.12,163.12,2019UP,NA,37.79,-121.3,5.9,85,GS,977977,A10,A10,C652A10,1,TRUE
2017-6024,2019-03-28T00:24:41Z,C652,SJ_Moss_1_J,163.12,163.12,2019UP,NA,37.79,-121.3,5.9,85,GS,978000,A10,A10,C652A10,6,FALSE
sm18-7023,2019-03-28T01:23:22Z,C652,HOR_SM1,159.42,159.42,2019UP,NA,37.8,-121.32,5.9,85,GS,979609,A11,A11,C652A11,1,TRUE
sm18-7028,2019-03-28T01:27:29Z,C652,HOR_SM8,159.42,159.42,2019UP,NA,37.8,-121.32,5.9,85,GS,979776,A11,A11,C652A11,35,FALSE
2017-6038,2019-03-28T01:46:37Z,C652,OR_HOR_1_J,158.12,158.12,2019UP,NA,37.81,-121.33,5.9,85,GS,980349,B1a,B1,C652B1a,1,TRUE
2017-6038,2019-03-28T01:47:08Z,C652,OR_HOR_1_J,158.12,158.12,2019UP,NA,37.81,-121.33,5.9,85,GS,980367,B1a,B1,C652B1a,5,FALSE
2015-6006,2019-03-28T01:47:12Z,C652,OR_HOR_3_J,158.12,158.12,2019UP,NA,37.81,-121.33,5.9,85,GS,980369,B1b,B1,C652B1b,1,TRUE
2015-6006,2019-03-28T01:47:17Z,C652,OR_HOR_3_J,158.12,158.12,2019UP,NA,37.81,-121.33,5.9,85,GS,980372,B1b,B1,C652B1b,2,FALSE
2017-6038,2019-03-28T01:47:28Z,C652,OR_HOR_1_J,158.12,158.12,2019UP,NA,37.81,-121.33,5.9,85,GS,980377,B1a,B1,C652B1a,1,FALSE
2015-6006,2019-03-28T01:47:32Z,C652,OR_HOR_3_J,158.12,158.12,2019UP,NA,37.81,-121.33,5.9,85,GS,980380,B1b,B1,C652B1b,1,TRUE
2015-6006,2019-03-28T01:47:42Z,C652,OR_HOR_3_J,158.12,158.12,2019UP,NA,37.81,-121.33,5.9,85,GS,980387,B1b,B1,C652B1b,3,FALSE
2017-6038,2019-03-28T01:47:48Z,C652,OR_HOR_1_J,158.12,158.12,2019UP,NA,37.81,-121.33,5.9,85,GS,980391,B1a,B1,C652B1a,1,FALSE
Upstream_Release,2019-02-28T16:58:00Z,C656,Upstream_Release,270.93,270.93,2019UP,NA,37.30895,-120.92954,4.8,82,NA,NA,REL,REL,C656REL,1,FALSE
156014,2019-02-28T21:02:59Z,C656,SJ_Blw_Release_2_J,270.57,270.57,2019UP,NA,37.31,-120.93,4.8,82,GS,11071,A1,A1,C656A1,1,TRUE
2017-6031,2019-03-04T00:31:16Z,C656,SJ_Blw_Release_1_J,270.52,270.52,2019UP,NA,37.31,-120.93,4.8,82,GS,58229,A1,A1,C656A1,309,FALSE
Upstream_Release,2019-02-28T16:58:00Z,C65A,Upstream_Release,270.93,270.93,2019UP,NA,37.30895,-120.92954,5.1,79,NA,NA,REL,REL,C65AREL,1,FALSE
156014,2019-02-28T18:11:08Z,C65A,SJ_Blw_Release_2_J,270.57,270.57,2019UP,NA,37.31,-120.93,5.1,79,GS,88,A1,A1,C65AA1,1,TRUE
2017-6031,2019-02-28T18:16:07Z,C65A,SJ_Blw_Release_1_J,270.52,270.52,2019UP,NA,37.31,-120.93,5.1,79,GS,1181,A1,A1,C65AA1,25,FALSE
Upstream_Release,2019-02-28T16:58:00Z,C66A,Upstream_Release,270.93,270.93,2019UP,NA,37.30895,-120.92954,4.8,78,NA,NA,REL,REL,C66AREL,1,FALSE
156014,2019-02-28T18:14:49Z,C66A,SJ_Blw_Release_2_J,270.57,270.57,2019UP,NA,37.31,-120.93,4.8,78,GS,722,A1,A1,C66AA1,1,TRUE
2017-6031,2019-02-28T18:20:15Z,C66A,SJ_Blw_Release_1_J,270.52,270.52,2019UP,NA,37.31,-120.93,4.8,78,GS,2924,A1,A1,C66AA1,21,FALSE
2017-6013,2019-03-02T06:48:41Z,C66A,SJ_Blw_Newman_1_J,259.39,259.39,2019UP,NA,37.33,-120.97,4.8,78,GS,37779,A3,A3,C66AA3,1,TRUE
2018-6013,2019-03-02T07:50:53Z,C66A,SJ_Blw_Newman_2_J,259.34,259.34,2019UP,NA,37.33,-120.97,4.8,78,GS,38835,A3,A3,C66AA3,220,FALSE
2017-6015,2019-03-29T08:36:22Z,C66A,SJ_Hills_1_J,257.23,257.23,2019UP,NA,37.34,-120.97,4.8,78,GS,1063100,A4,A4,C66AA4,1,TRUE
2015-6011,2019-03-29T08:48:54Z,C66A,SJ_Hills_2_J,257.06,257.06,2019UP,NA,37.21,-120.58,4.8,78,GS,1063801,A4,A4,C66AA4,24,FALSE
2017-6005,2019-03-29T19:43:24Z,C66A,SJ_BlwCrowsLanding_1_J,240.1,240.1,2019UP,NA,37.43,-121.01,4.8,78,GS,1088392,A5,A5,C66AA5,1,TRUE
18031,2019-03-29T19:48:49Z,C66A,SJ_BlwCrowsLanding_2_J,239.9,239.9,2019UP,NA,37.43,-121.01,4.8,78,GS,1088528,A5,A5,C66AA5,22,FALSE
156008,2019-03-30T06:40:08Z,C66A,SJ_BlwWGrayson_2_J,210.7,210.7,2019UP,NA,37.57,-121.15,4.8,78,GS,1106701,A6,A6,C66AA6,1,TRUE
2017-6030,2019-03-30T06:43:11Z,C66A,SJ_BlwWGrayson_1_J,210.7,210.7,2019UP,NA,37.57,-121.15,4.8,78,GS,1106872,A6,A6,C66AA6,27,FALSE
2015-6013,2019-03-30T22:06:17Z,C66A,SJ_BCA_2_J,171.74,171.74,2019UP,NA,37.73,-121.29,4.8,78,GS,1132842,A9,A9,C66AA9,1,TRUE
2017-6016,2019-03-30T22:09:21Z,C66A,SJ_BCA_1_J,171.7,171.7,2019UP,NA,37.73,-121.29,4.8,78,GS,1132913,A9,A9,C66AA9,17,FALSE
am18-6006,2019-03-31T02:15:22Z,C66A,HOR_AM2,159.42,159.42,2019UP,NA,37.8,-121.32,4.8,78,GS,1139424,A11,A11,C66AA11,1,TRUE
sm18-7017,2019-03-31T02:23:18Z,C66A,HOR_SM7,159.42,159.42,2019UP,NA,37.8,-121.32,4.8,78,GS,1139735,A11,A11,C66AA11,88,FALSE
2017-6007,2019-03-31T02:38:26Z,C66A,SJ_HOR_1_J,158.45,158.45,2019UP,NA,37.81,-121.31,4.8,78,GS,1140126,A12,A12,C66AA12,1,TRUE
2017-6007,2019-03-31T02:39:51Z,C66A,SJ_HOR_1_J,158.45,158.45,2019UP,NA,37.81,-121.31,4.8,78,GS,1140184,A12,A12,C66AA12,6,FALSE
2017-6028,2019-03-31T05:53:57Z,C66A,SJ_Howard_2_J,148.16,148.16,2019UP,NA,37.87,-121.33,4.8,78,GS,1146314,A13,A13,C66AA13,1,TRUE
2017-6002,2019-03-31T05:58:23Z,C66A,SJ_Howard_1_J,148.16,148.16,2019UP,NA,37.87,-121.33,4.8,78,GS,1146502,A13,A13,C66AA13,35,FALSE
2017-6039,2019-03-31T08:51:35Z,C66A,SJ_SJG_1_J,140.33,140.33,2019UP,NA,37.93,-121.33,4.8,78,GS,1152311,A14,A14,C66AA14,1,TRUE
2017-6035,2019-03-31T08:58:09Z,C66A,SJ_SJG_4_J,140.23,140.23,2019UP,NA,37.93,-121.33,4.8,78,GS,1152511,A14,A14,C66AA14,13,FALSE
Upstream_Release,2019-02-28T16:58:00Z,C694,Upstream_Release,270.93,270.93,2019UP,NA,37.30895,-120.92954,4.52,76,NA,NA,REL,REL,C694REL,1,FALSE
156014,2019-03-01T03:23:36Z,C694,SJ_Blw_Release_2_J,270.57,270.57,2019UP,NA,37.31,-120.93,4.52,76,CH,19447,A1,A1,C694A1,1,TRUE
2017-6031,2019-03-01T03:30:26Z,C694,SJ_Blw_Release_1_J,270.52,270.52,2019UP,NA,37.31,-120.93,4.52,76,CH,19680,A1,A1,C694A1,91,FALSE
Upstream_Release,2019-02-28T16:58:00Z,C696,Upstream_Release,270.93,270.93,2019UP,NA,37.30895,-120.92954,5.24,82,NA,NA,REL,REL,C696REL,1,FALSE
156014,2019-02-28T18:16:36Z,C696,SJ_Blw_Release_2_J,270.57,270.57,2019UP,NA,37.31,-120.93,5.24,82,CH,1358,A1,A1,C696A1,1,TRUE
